Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
1090,CA-2023-2089,06/13/2021,06/14/2021,First Class,CG-1037,Customer 154,Home Office,United States,Phoenix,Illinois,72492,Central,OFF-9046,Office Supplies,Paper,Paper Model 34,1821.4,2,0.0,-24.28
1091,CA-2023-2090,09/29/2022,10/06/2022,Second Class,CG-1080,Customer 98,Corporate,United States,Los Angeles,Illinois,66975,South,OFF-1430,Office Supplies,Pens,Pens Model 3,1202.43,1,0.3,61.29
1092,CA-2023-2091,12/20/2021,12/26/2021,Standard Class,CG-1022,Customer 93,Home Office,United States,Phoenix,Texas,79472,East,FUR-7638,Furniture,Tables,Tables Model 25,1130.37,4,0.1,-50.73
1093,CA-2023-2092,08/22/2021,08/25/2021,Standard Class,CG-1169,Customer 13,Corporate,United States,Chicago,New York,85605,South,OFF-1686,Office Supplies,Pens,Pens Model 36,1431.43,8,0.0,206.73
1094,CA-2023-2093,09/09/2022,09/16/2022,First Class,CG-1142,Customer 118,Home Office,United States,Chicago,California,91841,East,FUR-3060,Furniture,Tables,Tables Model 5,130.82,1,0.0,665.25
1095,CA-2023-2094,05/08/2021,05/13/2021,First Class,CG-1189,Customer 2,Corporate,United States,Chicago,New York,81758,South,OFF-9166,Office Supplies,Pens,Pens Model 16,1036.17,7,0.3,563.85
1096,CA-2023-2095,03/07/2021,03/11/2021,Standard Class,CG-1062,Customer 40,Home Office,United States,Los Angeles,New York,62439,Central,TEC-3799,Technology,Accessories,Accessories Model 34,1147.13,5,0.1,97.59
1097,CA-2023-2096,06/20/2023,06/24/2023,First Class,CG-1033,Customer 95,Home Office,United States,Phoenix,Florida,38032,West,FUR-6072,Furniture,Chairs,Chairs Model 50,511.18,8,0.0,622.04
1098,CA-2023-2097,02/04/2022,02/06/2022,Standard Class,CG-1192,Customer 96,Corporate,United States,Los Angeles,New York,62858,East,OFF-7046,Office Supplies,Pens,Pens Model 22,1091.5,3,0.0,-8.33
1099,CA-2023-2098,11/16/2022,11/17/2022,Standard Class,CG-1096,Customer 79,Corporate,United States,Chicago,Texas,77237,West,TEC-4700,Technology,Phones,Phones Model 47,226.84,4,0.2,497.41
1100,CA-2023-2099,05/01/2023,05/04/2023,Standard Class,CG-1185,Customer 35,Corporate,United States,Phoenix,California,98300,Central,TEC-1615,Technology,Phones,Phones Model 19,1376.79,1,0.0,38.82
1101,CA-2023-2100,02/23/2023,03/02/2023,Standard Class,CG-1049,Customer 135,Corporate,United States,Phoenix,Texas,26014,South,FUR-4635,Furniture,Chairs,Chairs Model 10,1613.84,2,0.0,511.31
1102,CA-2023-2101,04/23/2022,04/29/2022,Second Class,CG-1139,Customer 13,Home Office,United States,New York,New York,87767,West,OFF-4243,Office Supplies,Pens,Pens Model 32,441.4,7,0.3,123.02
1103,CA-2023-2102,02/21/2022,02/28/2022,Second Class,CG-1185,Customer 20,Consumer,United States,Phoenix,Illinois,75099,Central,FUR-7378,Furniture,Chairs,Chairs Model 7,928.81,9,0.1,578.91
1104,CA-2023-2103,01/09/2021,01/10/2021,Second Class,CG-1053,Customer 7,Consumer,United States,Phoenix,California,53855,South,TEC-2835,Technology,Accessories,Accessories Model 36,264.53,10,0.2,724.33
1105,CA-2023-2104,01/22/2022,01/25/2022,Standard Class,CG-1163,Customer 180,Corporate,United States,Chicago,Texas,88128,West,FUR-7807,Furniture,Bookcases,Bookcases Model 1,1765.74,4,0.1,167.9
1106,CA-2023-2105,03/01/2021,03/02/2021,Standard Class,CG-1154,Customer 19,Consumer,United States,Phoenix,Illinois,47596,West,OFF-9834,Office Supplies,Binders,Binders Model 19,459.43,7,0.2,277.35
1107,CA-2023-2106,05/23/2021,05/30/2021,Standard Class,CG-1049,Customer 44,Home Office,United States,New York,New York,89504,East,FUR-2204,Furniture,Bookcases,Bookcases Model 16,908.07,6,0.0,218.27
1108,CA-2023-2107,02/07/2021,02/13/2021,First Class,CG-1187,Customer 76,Consumer,United States,Phoenix,Illinois,63378,West,FUR-7010,Furniture,Tables,Tables Model 41,52.3,6,0.0,292.38
1109,CA-2023-2108,03/22/2022,03/29/2022,First Class,CG-1011,Customer 133,Home Office,United States,Los Angeles,California,26880,South,OFF-1294,Office Supplies,Paper,Paper Model 3,1888.26,1,0.2,684.94
1110,CA-2023-2109,02/12/2022,02/17/2022,Second Class,CG-1195,Customer 7,Corporate,United States,New York,Florida,19526,Central,OFF-4487,Office Supplies,Paper,Paper Model 7,1906.05,4,0.0,697.49
1111,CA-2023-2110,04/18/2023,04/22/2023,First Class,CG-1140,Customer 47,Corporate,United States,Phoenix,California,73620,South,OFF-7954,Office Supplies,Binders,Binders Model 49,1127.13,3,0.2,10.86
1112,CA-2023-2111,10/25/2021,10/31/2021,Second Class,CG-1029,Customer 62,Corporate,United States,Phoenix,California,79181,South,TEC-4179,Technology,Laptops,Laptops Model 22,603.9,8,0.3,712.72
1113,CA-2023-2112,05/20/2021,05/24/2021,Second Class,CG-1054,Customer 60,Home Office,United States,Chicago,Illinois,26270,West,TEC-2678,Technology,Accessories,Accessories Model 43,747.42,1,0.2,622.26
1114,CA-2023-2113,08/02/2022,08/07/2022,First Class,CG-1016,Customer 75,Corporate,United States,Phoenix,New York,12067,South,TEC-5181,Technology,Laptops,Laptops Model 38,1616.58,7,0.2,506.16
1115,CA-2023-2114,03/07/2022,03/14/2022,First Class,CG-1146,Customer 97,Home Office,United States,Chicago,Illinois,94115,South,TEC-2468,Technology,Accessories,Accessories Model 34,598.14,9,0.0,379.28
1116,CA-2023-2115,09/12/2021,09/14/2021,Standard Class,CG-1144,Customer 27,Corporate,United States,Los Angeles,Illinois,50579,East,TEC-3869,Technology,Accessories,Accessories Model 13,225.63,4,0.0,580.53
1117,CA-2023-2116,08/01/2022,08/06/2022,Second Class,CG-1104,Customer 160,Home Office,United States,Los Angeles,Illinois,71994,East,OFF-7520,Office Supplies,Paper,Paper Model 41,244.26,7,0.0,441.94
1118,CA-2023-2117,08/10/2021,08/13/2021,First Class,CG-1185,Customer 59,Home Office,United States,Phoenix,New York,52700,Central,FUR-4997,Furniture,Bookcases,Bookcases Model 34,285.66,9,0.0,635.97
1119,CA-2023-2118,12/19/2021,12/23/2021,First Class,CG-1030,Customer 37,Home Office,United States,Phoenix,Illinois,66904,Central,OFF-1490,Office Supplies,Binders,Binders Model 36,1611.12,3,0.1,390.51
1120,CA-2023-2119,11/24/2022,11/26/2022,Standard Class,CG-1169,Customer 69,Consumer,United States,Phoenix,Florida,85092,South,OFF-6647,Office Supplies,Pens,Pens Model 27,1264.4,4,0.0,361.79
1121,CA-2023-2120,11/20/2022,11/27/2022,First Class,CG-1037,Customer 197,Consumer,United States,Phoenix,Texas,84908,Central,OFF-2969,Office Supplies,Binders,Binders Model 17,1688.18,5,0.1,341.47
1122,CA-2023-2121,03/27/2023,04/03/2023,Standard Class,CG-1130,Customer 70,Home Office,United States,Los Angeles,California,31527,South,FUR-4665,Furniture,Bookcases,Bookcases Model 1,22.96,9,0.1,400.39
1123,CA-2023-2122,02/26/2021,02/27/2021,Standard Class,CG-1128,Customer 52,Consumer,United States,Los Angeles,New York,90201,Central,OFF-1417,Office Supplies,Binders,Binders Model 4,1891.23,7,0.2,-144.01
1124,CA-2023-2123,03/24/2021,03/27/2021,First Class,CG-1155,Customer 19,Home Office,United States,Chicago,California,69393,South,TEC-3903,Technology,Laptops,Laptops Model 41,1048.4,10,0.1,442.07
1125,CA-2023-2124,02/21/2021,02/27/2021,Standard Class,CG-1056,Customer 164,Corporate,United States,Chicago,California,74915,South,TEC-8253,Technology,Phones,Phones Model 39,570.19,3,0.0,514.32
1126,CA-2023-2125,01/14/2023,01/18/2023,Standard Class,CG-1171,Customer 34,Home Office,United States,New York,Texas,12550,West,OFF-9062,Office Supplies,Binders,Binders Model 47,1254.53,8,0.1,723.09
1127,CA-2023-2126,12/18/2022,12/23/2022,Second Class,CG-1196,Customer 200,Corporate,United States,Los Angeles,Florida,78679,Central,FUR-2100,Furniture,Bookcases,Bookcases Model 13,404.89,8,0.0,-110.81
1128,CA-2023-2127,01/02/2022,01/08/2022,Second Class,CG-1051,Customer 89,Corporate,United States,Los Angeles,Florida,81393,West,FUR-8606,Furniture,Tables,Tables Model 1,417.78,3,0.3,-98.34
1129,CA-2023-2128,01/01/2021,01/05/2021,Second Class,CG-1056,Customer 193,Corporate,United States,New York,Illinois,97770,Central,TEC-3168,Technology,Phones,Phones Model 30,996.54,10,0.0,175.98
1130,CA-2023-2129,04/04/2022,04/05/2022,First Class,CG-1139,Customer 76,Corporate,United States,Chicago,Illinois,16446,East,FUR-6292,Furniture,Chairs,Chairs Model 4,290.29,7,0.0,310.27
1131,CA-2023-2130,10/10/2021,10/13/2021,Second Class,CG-1060,Customer 116,Consumer,United States,Chicago,California,62213,South,FUR-9752,Furniture,Tables,Tables Model 7,1856.09,8,0.3,590.94
1132,CA-2023-2131,06/24/2021,06/26/2021,Second Class,CG-1003,Customer 42,Home Office,United States,Los Angeles,Florida,87200,East,TEC-2676,Technology,Accessories,Accessories Model 41,394.84,9,0.1,-28.38
1133,CA-2023-2132,01/23/2023,01/30/2023,Standard Class,CG-1200,Customer 188,Home Office,United States,Phoenix,Florida,40653,South,TEC-4795,Technology,Laptops,Laptops Model 35,493.63,2,0.2,-22.78
1134,CA-2023-2133,02/23/2022,02/24/2022,Standard Class,CG-1058,Customer 147,Corporate,United States,Los Angeles,Florida,87150,South,TEC-7599,Technology,Laptops,Laptops Model 44,1854.94,2,0.1,278.32
1135,CA-2023-2134,06/01/2023,06/05/2023,Second Class,CG-1103,Customer 133,Consumer,United States,Los Angeles,Texas,10295,South,FUR-9857,Furniture,Tables,Tables Model 10,177.86,3,0.0,23.91
1136,CA-2023-2135,11/22/2022,11/24/2022,Second Class,CG-1100,Customer 174,Home Office,United States,Chicago,California,53915,South,OFF-2718,Office Supplies,Paper,Paper Model 44,537.17,10,0.0,532.49
1137,CA-2023-2136,02/28/2023,03/02/2023,Second Class,CG-1146,Customer 36,Corporate,United States,Phoenix,Florida,69863,West,TEC-9753,Technology,Accessories,Accessories Model 50,1366.91,4,0.1,423.44
1138,CA-2023-2137,03/14/2023,03/19/2023,Second Class,CG-1040,Customer 33,Consumer,United States,Chicago,California,89320,East,TEC-9884,Technology,Laptops,Laptops Model 28,1950.27,10,0.3,491.41
1139,CA-2023-2138,10/26/2022,10/28/2022,Standard Class,CG-1155,Customer 87,Home Office,United States,Phoenix,Illinois,82553,West,TEC-2376,Technology,Laptops,Laptops Model 19,700.09,9,0.2,257.89
1140,CA-2023-2139,11/02/2022,11/06/2022,Second Class,CG-1091,Customer 46,Consumer,United States,Phoenix,Florida,68665,South,FUR-8825,Furniture,Bookcases,Bookcases Model 13,1083.15,3,0.0,733.9
1141,CA-2023-2140,01/25/2022,02/01/2022,Second Class,CG-1157,Customer 17,Home Office,United States,Houston,Florida,90010,South,OFF-7299,Office Supplies,Paper,Paper Model 35,308.33,10,0.2,715.32
1142,CA-2023-2141,01/06/2023,01/13/2023,Second Class,CG-1033,Customer 82,Home Office,United States,Phoenix,New York,74737,West,TEC-9718,Technology,Laptops,Laptops Model 21,1366.31,1,0.1,443.55
1143,CA-2023-2142,03/23/2023,03/25/2023,Standard Class,CG-1013,Customer 179,Corporate,United States,Los Angeles,Texas,61138,South,TEC-6437,Technology,Accessories,Accessories Model 44,918.7,1,0.0,473.01
1144,CA-2023-2143,07/09/2022,07/11/2022,First Class,CG-1087,Customer 96,Corporate,United States,Chicago,New York,78627,South,FUR-8547,Furniture,Tables,Tables Model 38,794.19,3,0.0,626.47
1145,CA-2023-2144,07/10/2021,07/16/2021,Second Class,CG-1162,Customer 35,Home Office,United States,Phoenix,Illinois,45291,South,TEC-4640,Technology,Laptops,Laptops Model 13,1096.9,10,0.0,140.19
1146,CA-2023-2145,03/23/2021,03/29/2021,First Class,CG-1083,Customer 48,Home Office,United States,Chicago,Florida,33317,Central,FUR-7374,Furniture,Tables,Tables Model 11,1937.57,3,0.1,746.06
1147,CA-2023-2146,08/16/2021,08/19/2021,First Class,CG-1155,Customer 176,Corporate,United States,Los Angeles,New York,76123,West,FUR-7409,Furniture,Bookcases,Bookcases Model 24,737.95,8,0.2,62.85
1148,CA-2023-2147,11/29/2021,11/30/2021,First Class,CG-1082,Customer 194,Corporate,United States,Chicago,Texas,39387,West,OFF-4181,Office Supplies,Pens,Pens Model 20,1259.97,2,0.3,693.87
1149,CA-2023-2148,05/03/2023,05/04/2023,Standard Class,CG-1153,Customer 124,Consumer,United States,Los Angeles,New York,78359,Central,TEC-4866,Technology,Phones,Phones Model 18,1588.97,2,0.0,10.19
1150,CA-2023-2149,11/30/2021,12/03/2021,Standard Class,CG-1027,Customer 84,Corporate,United States,New York,California,38389,East,OFF-6998,Office Supplies,Binders,Binders Model 40,1773.34,7,0.1,527.84
1151,CA-2023-2150,09/01/2021,09/08/2021,Standard Class,CG-1114,Customer 82,Consumer,United States,Los Angeles,Illinois,44832,East,TEC-2787,Technology,Phones,Phones Model 19,1901.27,2,0.0,576.33
1152,CA-2023-2151,01/28/2022,02/02/2022,First Class,CG-1031,Customer 179,Home Office,United States,Phoenix,Florida,83595,West,FUR-3156,Furniture,Tables,Tables Model 49,961.25,5,0.0,-70.22
1153,CA-2023-2152,07/26/2022,08/02/2022,Standard Class,CG-1102,Customer 42,Consumer,United States,Chicago,Illinois,66118,South,TEC-1956,Technology,Accessories,Accessories Model 21,1729.43,10,0.2,215.51
1154,CA-2023-2153,03/29/2022,04/01/2022,Standard Class,CG-1042,Customer 36,Corporate,United States,Chicago,Illinois,54208,Central,OFF-9869,Office Supplies,Pens,Pens Model 41,685.68,10,0.1,764.54
1155,CA-2023-2154,05/12/2023,05/17/2023,Standard Class,CG-1045,Customer 129,Consumer,United States,Chicago,Illinois,25552,West,OFF-8014,Office Supplies,Pens,Pens Model 22,60.54,1,0.0,-157.13
1156,CA-2023-2155,10/17/2022,10/19/2022,First Class,CG-1165,Customer 60,Consumer,United States,New York,New York,94233,West,OFF-6340,Office Supplies,Paper,Paper Model 21,147.79,1,0.0,139.93
1157,CA-2023-2156,07/28/2021,08/03/2021,First Class,CG-1108,Customer 143,Home Office,United States,New York,California,47212,Central,FUR-5659,Furniture,Bookcases,Bookcases Model 34,1054.34,7,0.1,386.43
1158,CA-2023-2157,05/28/2021,06/01/2021,First Class,CG-1056,Customer 109,Corporate,United States,Houston,Texas,94298,South,TEC-3452,Technology,Laptops,Laptops Model 48,22.67,6,0.2,784.79
1159,CA-2023-2158,01/13/2022,01/16/2022,Second Class,CG-1017,Customer 135,Consumer,United States,New York,Illinois,23875,East,TEC-4119,Technology,Phones,Phones Model 5,261.33,10,0.0,678.66
1160,CA-2023-2159,10/04/2022,10/07/2022,First Class,CG-1023,Customer 16,Corporate,United States,Los Angeles,California,78103,East,TEC-7805,Technology,Phones,Phones Model 17,984.18,4,0.3,352.75
1161,CA-2023-2160,06/30/2022,07/02/2022,Standard Class,CG-1103,Customer 133,Home Office,United States,Los Angeles,Florida,33192,East,OFF-6735,Office Supplies,Binders,Binders Model 31,933.88,5,0.3,773.3
1162,CA-2023-2161,09/30/2021,10/04/2021,Second Class,CG-1097,Customer 40,Home Office,United States,Los Angeles,Texas,28670,West,TEC-9371,Technology,Accessories,Accessories Model 50,1711.21,8,0.1,699.65
1163,CA-2023-2162,01/18/2023,01/19/2023,Standard Class,CG-1013,Customer 141,Consumer,United States,Houston,California,94596,South,TEC-3876,Technology,Phones,Phones Model 5,919.76,4,0.0,242.9
1164,CA-2023-2163,08/11/2021,08/16/2021,First Class,CG-1149,Customer 48,Consumer,United States,Chicago,New York,32615,East,TEC-4507,Technology,Accessories,Accessories Model 48,829.76,3,0.0,532.81
1165,CA-2023-2164,05/25/2023,05/30/2023,Second Class,CG-1163,Customer 78,Consumer,United States,Phoenix,Illinois,28857,East,OFF-3728,Office Supplies,Pens,Pens Model 21,1310.11,4,0.2,655.7
1166,CA-2023-2165,11/24/2021,11/29/2021,Standard Class,CG-1068,Customer 107,Consumer,United States,Houston,Florida,74631,East,TEC-3647,Technology,Phones,Phones Model 26,586.79,1,0.2,132.62
1167,CA-2023-2166,04/11/2023,04/18/2023,Standard Class,CG-1156,Customer 184,Home Office,United States,Los Angeles,New York,68566,South,OFF-1044,Office Supplies,Pens,Pens Model 12,1146.38,8,0.0,-37.91
1168,CA-2023-2167,11/14/2022,11/19/2022,Standard Class,CG-1194,Customer 135,Corporate,United States,Los Angeles,New York,74268,Central,OFF-3265,Office Supplies,Binders,Binders Model 38,1902.96,9,0.0,-69.33
1169,CA-2023-2168,02/10/2023,02/11/2023,Second Class,CG-1093,Customer 102,Home Office,United States,Los Angeles,Illinois,34699,East,FUR-1616,Furniture,Bookcases,Bookcases Model 3,537.97,9,0.1,406.58
1170,CA-2023-2169,06/16/2022,06/21/2022,First Class,CG-1145,Customer 113,Corporate,United States,New York,Texas,97470,Central,TEC-4025,Technology,Laptops,Laptops Model 16,1278.48,7,0.0,598.69
1171,CA-2023-2170,01/18/2021,01/21/2021,Standard Class,CG-1060,Customer 100,Home Office,United States,Los Angeles,Illinois,85215,Central,FUR-2793,Furniture,Chairs,Chairs Model 30,142.15,3,0.0,672.01
1172,CA-2023-2171,01/24/2021,01/31/2021,Second Class,CG-1164,Customer 148,Consumer,United States,Phoenix,Texas,97032,West,TEC-2515,Technology,Phones,Phones Model 20,405.69,5,0.3,667.86
1173,CA-2023-2172,02/28/2021,03/05/2021,Second Class,CG-1001,Customer 148,Corporate,United States,Houston,California,37579,South,TEC-2522,Technology,Phones,Phones Model 39,1935.16,3,0.1,-151.58
1174,CA-2023-2173,06/05/2021,06/06/2021,Second Class,CG-1040,Customer 31,Home Office,United States,Houston,Florida,71152,East,FUR-1876,Furniture,Bookcases,Bookcases Model 8,1215.62,2,0.0,-87.29
1175,CA-2023-2174,05/13/2021,05/15/2021,Second Class,CG-1030,Customer 159,Home Office,United States,Los Angeles,Florida,27824,Central,OFF-9669,Office Supplies,Binders,Binders Model 49,880.9,4,0.0,725.48
1176,CA-2023-2175,08/08/2021,08/09/2021,Standard Class,CG-1146,Customer 50,Corporate,United States,Houston,Texas,37315,West,TEC-3930,Technology,Accessories,Accessories Model 30,1304.75,5,0.2,-96.37
1177,CA-2023-2176,04/13/2021,04/14/2021,Standard Class,CG-1005,Customer 143,Home Office,United States,Houston,Illinois,28430,Central,OFF-1143,Office Supplies,Binders,Binders Model 37,1333.2,3,0.0,396.32
1178,CA-2023-2177,01/18/2021,01/25/2021,First Class,CG-1049,Customer 180,Corporate,United States,Chicago,Florida,18653,West,OFF-4516,Office Supplies,Binders,Binders Model 46,1337.23,10,0.0,-71.8
1179,CA-2023-2178,05/24/2022,05/31/2022,Second Class,CG-1198,Customer 25,Consumer,United States,Houston,California,28596,Central,TEC-4125,Technology,Accessories,Accessories Model 28,1870.99,9,0.0,339.64
1180,CA-2023-2179,02/20/2023,02/22/2023,Second Class,CG-1006,Customer 67,Consumer,United States,New York,California,28460,South,OFF-1881,Office Supplies,Paper,Paper Model 28,254.99,10,0.0,279.31
1181,CA-2023-2180,10/12/2021,10/13/2021,Second Class,CG-1153,Customer 159,Consumer,United States,Houston,California,66521,South,TEC-1366,Technology,Laptops,Laptops Model 27,464.12,3,0.0,331.05
1182,CA-2023-2181,11/24/2021,11/27/2021,Second Class,CG-1175,Customer 162,Home Office,United States,Los Angeles,New York,47415,West,FUR-5091,Furniture,Tables,Tables Model 4,258.14,10,0.0,707.98
1183,CA-2023-2182,08/01/2022,08/08/2022,First Class,CG-1115,Customer 95,Corporate,United States,Chicago,Illinois,18504,Central,OFF-8255,Office Supplies,Paper,Paper Model 38,1357.37,6,0.0,85.04
1184,CA-2023-2183,09/15/2021,09/19/2021,Second Class,CG-1035,Customer 65,Corporate,United States,Houston,California,24491,West,FUR-1973,Furniture,Chairs,Chairs Model 50,245.83,9,0.0,-161.27
1185,CA-2023-2184,03/23/2023,03/27/2023,First Class,CG-1058,Customer 26,Corporate,United States,Houston,Texas,21793,South,FUR-3652,Furniture,Bookcases,Bookcases Model 28,1037.4,9,0.0,316.85
1186,CA-2023-2185,01/11/2022,01/15/2022,Second Class,CG-1037,Customer 152,Consumer,United States,Los Angeles,Texas,17969,South,TEC-2383,Technology,Accessories,Accessories Model 13,1021.64,7,0.1,-98.33
1187,CA-2023-2186,12/31/2022,01/02/2023,Standard Class,CG-1020,Customer 13,Corporate,United States,Chicago,Illinois,46116,South,FUR-5919,Furniture,Tables,Tables Model 13,1604.04,3,0.0,504.06
1188,CA-2023-2187,08/02/2022,08/06/2022,Second Class,CG-1089,Customer 137,Home Office,United States,Chicago,Florida,65824,South,FUR-5157,Furniture,Chairs,Chairs Model 32,69.07,2,0.2,-194.53
1189,CA-2023-2188,04/03/2023,04/10/2023,Second Class,CG-1155,Customer 104,Consumer,United States,Houston,Texas,67340,South,FUR-8156,Furniture,Bookcases,Bookcases Model 10,167.08,10,0.0,324.62
